1999-12-01 12:00:001            0    0.0555556       -1.944           36      5.03303            2  1.15258e-07  1.50463e-08
1999-12-02 12:00:001   0.00133193    0.0557595     -1.95296       36.166      4.35339       2.0166  1.15258e-07  4.82253e-09
1999-12-03 12:00:001   0.00265272    0.0559599     -1.96185      36.3306      3.79949      2.03306  1.14294e-07  4.82253e-09
1999-12-04 12:00:001   0.00396237    0.0561569     -1.97066      36.4937      3.26667      2.04937  1.13329e-07  4.82253e-09
1999-12-05 12:00:001   0.00526089    0.0563504      -1.9794      36.6556      2.81219      2.06556  1.12365e-07  4.82253e-09
1999-12-06 12:00:001   0.00654826    0.0565406     -1.98806       36.816      2.42414       2.0816    1.114e-07  4.82253e-09
1999-12-07 12:00:001    0.0078245    0.0567275     -1.99665       36.975       2.0925       2.0975  1.10436e-07  4.82253e-09
1999-12-08 12:00:001    0.0090896    0.0569112     -2.00516      37.1326      1.80878      2.11326  1.09471e-07  4.82253e-09
1999-12-09 12:00:001    0.0103436    0.0570918      -2.0136      37.2889      1.56581      2.12889  1.08507e-07  4.82253e-09
1999-12-10 12:00:001    0.0115864    0.0572692     -2.02196      37.4438      1.33637      2.14438  1.07542e-07  4.82253e-09
1999-12-11 12:00:001    0.0128181    0.0574437     -2.03025      37.5972      1.15496      2.15972  1.06578e-07  4.82253e-09
1999-12-12 12:00:001    0.0140386    0.0576151     -2.03846      37.7493      1.01408      2.17493  1.05613e-07  4.82253e-09
1999-12-13 12:00:001     0.015248    0.0577836      -2.0466         37.9     0.907377         2.19  1.04649e-07  4.82253e-09
1999-12-14 12:00:001    0.0164463    0.0579493     -2.05466      38.0493     0.829503      2.20493  1.03684e-07  4.82253e-09
1999-12-15 12:00:001    0.0176334    0.0581121     -2.06265      38.1972     0.797067      2.21972   1.0272e-07  4.82253e-09
1999-12-16 12:00:001    0.0188094    0.0582722     -2.07056      38.3438     0.766614      2.23438  1.01755e-07  4.82253e-09
1999-12-17 12:00:001    0.0199742    0.0584296      -2.0784      38.4889     0.738051      2.24889  1.00791e-07  4.82253e-09
1999-12-18 12:00:001    0.0211279    0.0585842     -2.08616      38.6326     0.711289      2.26326  9.98264e-08  4.82253e-09
1999-12-19 12:00:001    0.0222705    0.0587363     -2.09385       38.775     0.686242       2.2775  9.88619e-08  4.82253e-09
1999-12-20 12:00:001    0.0234019    0.0588858     -2.10146       38.916     0.662828       2.2916  9.78974e-08  4.82253e-09
1999-12-21 12:00:001    0.0245222    0.0590327       -2.109      39.0556      0.64097      2.30556  9.69329e-08  4.82253e-09
1999-12-22 12:00:001    0.0256314    0.0591772     -2.11646      39.1938     0.620593      2.31937  9.59684e-08  4.82253e-09
1999-12-23 12:00:001    0.0267294    0.0593192     -2.12385      39.3306     0.601625      2.33306  9.50039e-08  4.82253e-09
1999-12-24 12:00:001    0.0278163    0.0594587     -2.13116       39.466     0.583997       2.3466  9.40394e-08  4.82253e-09
1999-12-25 12:00:001     0.028892     0.059596      -2.1384         39.6     0.567645         2.36  9.30748e-08  4.82253e-09
1999-12-26 12:00:001    0.0299566    0.0597308     -2.14556      39.7326     0.552505      2.37326  9.21103e-08  4.82253e-09
1999-12-27 12:00:001    0.0310101    0.0598634     -2.15265      39.8639     0.538517      2.38639  9.11458e-08  4.82253e-09
1999-12-28 12:00:001    0.0320524    0.0599937     -2.15966      39.9937     0.525624      2.39938  9.01813e-08  4.82253e-09
1999-12-29 12:00:001    0.0330836    0.0601218      -2.1666      40.1222     0.513771      2.41222  8.92168e-08  4.82253e-09
1999-12-30 12:00:001    0.0341036    0.0602478     -2.17346      40.2493     0.502905      2.42493  8.82523e-08  4.82253e-09
1999-12-31 12:00:001    0.0351125    0.0603715     -2.18025       40.375     0.492977       2.4375  8.72878e-08  4.82253e-09
2000-01-01 12:00:001    0.0361103    0.0604931     -2.18696      40.4993     0.483938      2.44993  8.63233e-08  4.82253e-09
2000-01-02 12:00:001    0.0370969    0.0606127      -2.1936      40.6222     0.475742      2.46222  8.53588e-08  4.82253e-09
2000-01-03 12:00:001    0.0380724    0.0607302     -2.20016      40.7438     0.468345      2.47438  8.43943e-08  4.82253e-09
2000-01-04 12:00:001    0.0390367    0.0608456     -2.20665      40.8639     0.461707      2.48639  8.34298e-08  4.82253e-09
2000-01-05 12:00:001    0.0399899    0.0609591     -2.21306      40.9826     0.455785      2.49826  8.24653e-08  4.82253e-09
2000-01-06 12:00:001     0.040932    0.0610706      -2.2194         41.1     0.450543         2.51  8.15008e-08  4.82253e-09
2000-01-07 12:00:001    0.0418629    0.0611801     -2.22566       41.216     0.445944       2.5216  8.05363e-08  4.82253e-09
2000-01-08 12:00:001    0.0427827    0.0612877     -2.23185      41.3306     0.441952      2.53306  7.95718e-08  4.82253e-09
2000-01-09 12:00:001    0.0436914    0.0613935     -2.23796      41.4438     0.438534      2.54438  7.86073e-08  4.82253e-09
2000-01-10 12:00:001    0.0445889    0.0614973       -2.244      41.5556     0.435658      2.55556  7.76427e-08  4.82253e-09
2000-01-11 12:00:001    0.0454753    0.0615994     -2.24996       41.666     0.433295       2.5666  7.66782e-08  4.82253e-09
2000-01-12 12:00:001    0.0463505    0.0616996     -2.25585       41.775     0.431414       2.5775  7.57137e-08  4.82253e-09
2000-01-13 12:00:001    0.0472146     0.061798     -2.26166      41.8826     0.429989      2.58826  7.47492e-08  4.82253e-09
2000-01-14 12:00:001    0.0480676    0.0618947      -2.2674      41.9889     0.428992      2.59889  7.37847e-08  4.82253e-09
2000-01-15 12:00:001    0.0489094    0.0619896     -2.27306      42.0938     0.428399      2.60938  7.28202e-08  4.82253e-09
2000-01-16 12:00:001    0.0497401    0.0620828     -2.27865      42.1972     0.428185      2.61972  7.18557e-08  4.82253e-09
2000-01-17 12:00:001    0.0505596    0.0621743     -2.28416      42.2993     0.428328      2.62993  7.08912e-08  4.82253e-09
2000-01-18 12:00:001     0.051368    0.0622642      -2.2896         42.4     0.428804         2.64  6.99267e-08  4.82253e-09
2000-01-19 12:00:001    0.0521653    0.0623523     -2.29496      42.4993     0.429595      2.64993  6.89622e-08  4.82253e-09
2000-01-20 12:00:001    0.0529514    0.0624389     -2.30025      42.5972     0.430679      2.65972  6.79977e-08  4.82253e-09
2000-01-21 12:00:001    0.0537264    0.0625238     -2.30546      42.6938     0.432038      2.66938  6.70332e-08  4.82253e-09
2000-01-22 12:00:001    0.0544902    0.0626071      -2.3106      42.7889     0.433653      2.67889  6.60687e-08  4.82253e-09
2000-01-23 12:00:001    0.0552429    0.0626889     -2.31566      42.8826     0.435508      2.68826  6.51042e-08  4.82253e-09
2000-01-24 12:00:001    0.0559845    0.0627691     -2.32065       42.975     0.437586       2.6975  6.41397e-08  4.82253e-09
2000-01-25 12:00:001    0.0567149    0.0628477     -2.32556       43.066     0.439872       2.7066  6.31752e-08  4.82253e-09
2000-01-26 12:00:001    0.0574342    0.0629248      -2.3304      43.1556      0.44235      2.71556  6.22106e-08  4.82253e-09
2000-01-27 12:00:001    0.0581424    0.0630004     -2.33516      43.2437     0.445006      2.72438  6.12461e-08  4.82253e-09
2000-01-28 12:00:001    0.0588394    0.0630746     -2.33985      43.3306     0.447828      2.73306  6.02816e-08  4.82253e-09
2000-01-29 12:00:001    0.0595253    0.0631472     -2.34446       43.416     0.450801       2.7416  5.93171e-08  4.82253e-09
2000-01-30 12:00:001       0.0602    0.0632184       -2.349         43.5     0.453915         2.75  5.83526e-08  4.82253e-09
2000-01-31 12:00:001    0.0608636    0.0632881     -2.35346      43.5826     0.457158      2.75826  5.73881e-08  4.82253e-09
2000-02-01 12:00:001    0.0615161    0.0633564     -2.35785      43.6639     0.460518      2.76639  5.64236e-08  4.82253e-09
2000-02-02 12:00:001    0.0621574    0.0634233     -2.36216      43.7437     0.463985      2.77438  5.54591e-08  4.82253e-09
2000-02-03 12:00:001    0.0627876    0.0634888      -2.3664      43.8222      0.46755      2.78222  5.44946e-08  4.82253e-09
2000-02-04 12:00:001    0.0634066     0.063553     -2.37056      43.8993     0.471202      2.78993  5.35301e-08  4.82253e-09
2000-02-05 12:00:001    0.0640145    0.0636157     -2.37465       43.975     0.474934       2.7975  5.25656e-08  4.82253e-09
2000-02-06 12:00:001    0.0646113    0.0636771     -2.37866      44.0493     0.478736      2.80493  5.16011e-08  4.82253e-09
2000-02-07 12:00:001    0.0651969    0.0637371      -2.3826      44.1222     0.482601      2.81222  5.06366e-08  4.82253e-09
2000-02-08 12:00:001    0.0657714    0.0637958     -2.38646      44.1938     0.486522      2.81937  4.96721e-08  4.82253e-09
2000-02-09 12:00:001    0.0663347    0.0638532     -2.39025      44.2639      0.49049      2.82639  4.87076e-08  4.82253e-09
2000-02-10 12:00:001    0.0668869    0.0639092     -2.39396      44.3326     0.494499      2.83326  4.77431e-08  4.82253e-09
2000-02-11 12:00:001     0.067428     0.063964      -2.3976         44.4     0.498543         2.84  4.67785e-08  4.82253e-09
2000-02-12 12:00:001    0.0679579    0.0640174     -2.40116       44.466     0.502616       2.8466   4.5814e-08  4.82253e-09
2000-02-13 12:00:001    0.0684767    0.0640696     -2.40465      44.5306     0.506712      2.85306  4.48495e-08  4.82253e-09
2000-02-14 12:00:001    0.0689844    0.0641205     -2.40806      44.5937     0.510826      2.85938   4.3885e-08  4.82253e-09
2000-02-15 12:00:001    0.0694809    0.0641702      -2.4114      44.6556     0.514952      2.86556  4.29205e-08  4.82253e-09
2000-02-16 12:00:001    0.0699663    0.0642186     -2.41466       44.716     0.519086       2.8716   4.1956e-08  4.82253e-09
2000-02-17 12:00:001    0.0704405    0.0642658     -2.41785       44.775     0.523223       2.8775  4.09915e-08  4.82253e-09
2000-02-18 12:00:001    0.0709036    0.0643117     -2.42096      44.8326      0.52736      2.88326   4.0027e-08  4.82253e-09
2000-02-19 12:00:001    0.0713556    0.0643564       -2.424      44.8889     0.531491      2.88889  3.90625e-08  4.82253e-09
2000-02-20 12:00:001    0.0717964    0.0643999     -2.42696      44.9438     0.535614      2.89438   3.8098e-08  4.82253e-09
2000-02-21 12:00:001    0.0722261    0.0644422     -2.42985      44.9972     0.539725      2.89972  3.71335e-08  4.82253e-09
2000-02-22 12:00:001    0.0726446    0.0644834     -2.43266      45.0493      0.54382      2.90493   3.6169e-08  4.82253e-09
2000-02-23 12:00:001     0.073052    0.0645233      -2.4354         45.1     0.547897         2.91  3.52045e-08  4.82253e-09
2000-02-24 12:00:001    0.0734483     0.064562     -2.43806      45.1493     0.551952      2.91493    3.424e-08  4.82253e-09
2000-02-25 12:00:001    0.0738334    0.0645996     -2.44065      45.1972     0.555983      2.91972  3.32755e-08  4.82253e-09
2000-02-26 12:00:001    0.0742074     0.064636     -2.44316      45.2437     0.559988      2.92437   3.2311e-08  4.82253e-09
2000-02-27 12:00:001    0.0745702    0.0646712      -2.4456      45.2889     0.563963      2.92889  3.13465e-08  4.82253e-09
2000-02-28 12:00:001    0.0749219    0.0647053     -2.44796      45.3326     0.567908      2.93326  3.03819e-08  4.82253e-09
2000-02-29 12:00:001    0.0752625    0.0647383     -2.45025       45.375     0.571819       2.9375  2.94174e-08  4.82253e-09
2000-03-01 12:00:001    0.0755919    0.0647701     -2.45246       45.416     0.575696       2.9416  2.84529e-08  4.82253e-09
2000-03-02 12:00:001    0.0759102    0.0648008      -2.4546      45.4556     0.579536      2.94556  2.74884e-08  4.82253e-09
2000-03-03 12:00:001    0.0762174    0.0648303     -2.45666      45.4937     0.583337      2.94937  2.65239e-08  4.82253e-09
2000-03-04 12:00:001    0.0765134    0.0648588     -2.45865      45.5306     0.587099      2.95306  2.55594e-08  4.82253e-09
2000-03-05 12:00:001    0.0767983    0.0648861     -2.46056       45.566      0.59082       2.9566  2.45949e-08  4.82253e-09
2000-03-06 12:00:001     0.077072    0.0649123      -2.4624         45.6     0.594498         2.96  2.36304e-08  4.82253e-09
2000-03-07 12:00:001    0.0773346    0.0649374     -2.46416      45.6326     0.598133      2.96326  2.26659e-08  4.82253e-09
