1999-12-01 12:00:001            0    0.0555556       -1.944           36      5.03303            2  1.15258e-07  1.50463e-08
1999-12-02 12:00:001   0.00235017    0.0557595     -1.95296       36.166      4.32687       2.0166  1.15258e-07  1.44676e-08
1999-12-03 12:00:001   0.00468067    0.0559599     -1.96185      36.3306      3.75542      2.03306  1.14294e-07  1.44676e-08
1999-12-04 12:00:001    0.0069915    0.0561569     -1.97066      36.4937      3.20627      2.04937  1.13329e-07  1.44676e-08
1999-12-05 12:00:001   0.00928267    0.0563504      -1.9794      36.6556      2.74061      2.06556  1.12365e-07  1.44676e-08
1999-12-06 12:00:001    0.0115542    0.0565406     -1.98806       36.816      2.34541       2.0816    1.114e-07  1.44676e-08
1999-12-07 12:00:001     0.013806    0.0567275     -1.99665       36.975      2.00971       2.0975  1.10436e-07  1.44676e-08
1999-12-08 12:00:001    0.0160382    0.0569112     -2.00516      37.1326      1.72428      2.11326  1.09471e-07  1.44676e-08
1999-12-09 12:00:001    0.0182507    0.0570918      -2.0136      37.2889      1.48137      2.12889  1.08507e-07  1.44676e-08
1999-12-10 12:00:001    0.0204435    0.0572692     -2.02196      37.4438      1.23454      2.14438  1.07542e-07  1.44676e-08
1999-12-11 12:00:001    0.0226167    0.0574437     -2.03025      37.5972      1.03468      2.15972  1.06578e-07  1.44676e-08
1999-12-12 12:00:001    0.0247702    0.0576151     -2.03846      37.7493     0.874151      2.17493  1.05613e-07  1.44676e-08
1999-12-13 12:00:001     0.026904    0.0577836      -2.0466         37.9      0.74652         2.19  1.04649e-07  1.44676e-08
1999-12-14 12:00:001    0.0290182    0.0579493     -2.05466      38.0493     0.646393      2.20493  1.03684e-07  1.44676e-08
1999-12-15 12:00:001    0.0311127    0.0581121     -2.06265      38.1972     0.609147      2.21972   1.0272e-07  1.44676e-08
1999-12-16 12:00:001    0.0331875    0.0582722     -2.07056      38.3438     0.574574      2.23438  1.01755e-07  1.44676e-08
1999-12-17 12:00:001    0.0352427    0.0584296      -2.0784      38.4889     0.542488      2.24889  1.00791e-07  1.44676e-08
1999-12-18 12:00:001    0.0372782    0.0585842     -2.08616      38.6326     0.512718      2.26326  9.98264e-08  1.44676e-08
1999-12-19 12:00:001     0.039294    0.0587363     -2.09385       38.775       0.4851       2.2775  9.88619e-08  1.44676e-08
1999-12-20 12:00:001    0.0412902    0.0588858     -2.10146       38.916     0.459484       2.2916  9.78974e-08  1.44676e-08
1999-12-21 12:00:001    0.0432667    0.0590327       -2.109      39.0556     0.435729      2.30556  9.69329e-08  1.44676e-08
1999-12-22 12:00:001    0.0452235    0.0591772     -2.11646      39.1938     0.413702      2.31937  9.59684e-08  1.44676e-08
1999-12-23 12:00:001    0.0471607    0.0593192     -2.12385      39.3306     0.393281      2.33306  9.50039e-08  1.44676e-08
1999-12-24 12:00:001    0.0490782    0.0594587     -2.13116       39.466     0.374349       2.3466  9.40394e-08  1.44676e-08
1999-12-25 12:00:001     0.050976     0.059596      -2.1384         39.6     0.356801         2.36  9.30748e-08  1.44676e-08
1999-12-26 12:00:001    0.0528542    0.0597308     -2.14556      39.7326     0.340535      2.37326  9.21103e-08  1.44676e-08
1999-12-27 12:00:001    0.0547127    0.0598634     -2.15265      39.8639     0.325459      2.38639  9.11458e-08  1.44676e-08
1999-12-28 12:00:001    0.0565515    0.0599937     -2.15966      39.9937     0.311485      2.39938  9.01813e-08  1.44676e-08
1999-12-29 12:00:001    0.0583707    0.0601218      -2.1666      40.1222     0.298531      2.41222  8.92168e-08  1.44676e-08
1999-12-30 12:00:001    0.0601702    0.0602478     -2.17346      40.2493     0.286523      2.42493  8.82523e-08  1.44676e-08
1999-12-31 12:00:001      0.06195    0.0603715     -2.18025       40.375     0.275389       2.4375  8.72878e-08  1.44676e-08
2000-01-01 12:00:001    0.0637102    0.0604931     -2.18696      40.4993     0.265065      2.44993  8.63233e-08  1.44676e-08
2000-01-02 12:00:001    0.0654507    0.0606127      -2.1936      40.6222     0.255487      2.46222  8.53588e-08  1.44676e-08
2000-01-03 12:00:001    0.0671715    0.0607302     -2.20016      40.7438     0.246601      2.47438  8.43943e-08  1.44676e-08
2000-01-04 12:00:001    0.0688727    0.0608456     -2.20665      40.8639     0.238353      2.48639  8.34298e-08  1.44676e-08
2000-01-05 12:00:001    0.0705542    0.0609591     -2.21306      40.9826     0.230693      2.49826  8.24653e-08  1.44676e-08
2000-01-06 12:00:001     0.072216    0.0610706      -2.2194         41.1     0.223575         2.51  8.15008e-08  1.44676e-08
2000-01-07 12:00:001    0.0738582    0.0611801     -2.22566       41.216     0.216959       2.5216  8.05363e-08  1.44676e-08
2000-01-08 12:00:001    0.0754807    0.0612877     -2.23185      41.3306     0.210803      2.53306  7.95718e-08  1.44676e-08
2000-01-09 12:00:001    0.0770835    0.0613935     -2.23796      41.4438     0.205071      2.54438  7.86073e-08  1.44676e-08
2000-01-10 12:00:001    0.0786667    0.0614973       -2.244      41.5556     0.199729      2.55556  7.76427e-08  1.44676e-08
2000-01-11 12:00:001    0.0802302    0.0615994     -2.24996       41.666     0.194745       2.5666  7.66782e-08  1.44676e-08
2000-01-12 12:00:001     0.081774    0.0616996     -2.25585       41.775     0.190091       2.5775  7.57137e-08  1.44676e-08
2000-01-13 12:00:001    0.0832982     0.061798     -2.26166      41.8826      0.18574      2.58826  7.47492e-08  1.44676e-08
2000-01-14 12:00:001    0.0848027    0.0618947      -2.2674      41.9889     0.181665      2.59889  7.37847e-08  1.44676e-08
2000-01-15 12:00:001    0.0862875    0.0619896     -2.27306      42.0938     0.177844      2.60938  7.28202e-08  1.44676e-08
