1999-12-01 12:00:001            0      0.09375       -1.728           32      5.03303            3  1.15258e-07  9.64506e-09
1999-12-02 12:00:001   0.00184146    0.0930714      -1.7406      32.2333      4.34011            3  1.15258e-07  9.64506e-09
1999-12-03 12:00:001    0.0036675    0.0924026      -1.7532      32.4666      3.77738            3  1.14294e-07  9.64506e-09
1999-12-04 12:00:001   0.00547813    0.0917434      -1.7658      32.6999      3.23634            3  1.13329e-07  9.64506e-09
1999-12-05 12:00:001   0.00727333    0.0910935     -1.77839      32.9332      2.77619            3  1.12365e-07  9.64506e-09
1999-12-06 12:00:001   0.00905313    0.0904527     -1.79099      33.1665      2.38448            3    1.114e-07  9.64506e-09
1999-12-07 12:00:001    0.0108175    0.0898209     -1.80359      33.3998      2.05072            3  1.10436e-07  9.64506e-09
1999-12-08 12:00:001    0.0125665    0.0891978     -1.81619      33.6331      1.76606            3  1.09471e-07  9.64506e-09
1999-12-09 12:00:001       0.0143    0.0885833     -1.82879      33.8664      1.52304            3  1.08507e-07  9.64506e-09
1999-12-10 12:00:001    0.0160181    0.0879773     -1.84138      34.0997      1.28407            3  1.07542e-07  9.64506e-09
1999-12-11 12:00:001    0.0177208    0.0873794     -1.85398       34.333       1.0925            3  1.06578e-07  9.64506e-09
1999-12-12 12:00:001    0.0194081    0.0867897     -1.86658      34.5663     0.940753            3  1.05613e-07  9.64506e-09
1999-12-13 12:00:001      0.02108    0.0862078     -1.87918      34.7996     0.822439            3  1.04649e-07  9.64506e-09
1999-12-14 12:00:001    0.0227365    0.0856337     -1.89178      35.0329     0.732182            3  1.03684e-07  9.64506e-09
1999-12-15 12:00:001    0.0243775    0.0850672     -1.90438      35.2662      0.69674            3   1.0272e-07  9.64506e-09
1999-12-16 12:00:001    0.0260031    0.0845081     -1.91698      35.4995     0.663626            3  1.01755e-07  9.64506e-09
1999-12-17 12:00:001    0.0276133    0.0839564     -1.92957      35.7328     0.632704            3  1.00791e-07  9.64506e-09
1999-12-18 12:00:001    0.0292081    0.0834118     -1.94217      35.9661     0.603844            3  9.98264e-08  9.64506e-09
1999-12-19 12:00:001    0.0307875    0.0828742     -1.95477      36.1994     0.576921            3  9.88619e-08  9.64506e-09
1999-12-20 12:00:001    0.0323515    0.0823435     -1.96737      36.4327     0.551821            3  9.78974e-08  9.64506e-09
1999-12-21 12:00:001       0.0339    0.0818196     -1.97997       36.666     0.528433            3  9.69329e-08  9.64506e-09
1999-12-22 12:00:001    0.0354331    0.0813022     -1.99256      36.8994     0.506652            3  9.59684e-08  9.64506e-09
1999-12-23 12:00:001    0.0369508    0.0807914     -2.00516      37.1327     0.486381            3  9.50039e-08  9.64506e-09
1999-12-24 12:00:001    0.0384531     0.080287     -2.01776       37.366     0.467527            3  9.40394e-08  9.64506e-09
1999-12-25 12:00:001      0.03994    0.0797888     -2.03036      37.5993     0.450001            3  9.30748e-08  9.64506e-09
1999-12-26 12:00:001    0.0414115    0.0792968     -2.04296      37.8326     0.433722            3  9.21103e-08  9.64506e-09
1999-12-27 12:00:001    0.0428675    0.0788108     -2.05556      38.0659     0.418611            3  9.11458e-08  9.64506e-09
1999-12-28 12:00:001    0.0443081    0.0783307     -2.06815      38.2992     0.404593            3  9.01813e-08  9.64506e-09
1999-12-29 12:00:001    0.0457333    0.0778564     -2.08075      38.5325     0.391599            3  8.92168e-08  9.64506e-09
1999-12-30 12:00:001    0.0471431    0.0773879     -2.09335      38.7658     0.379564            3  8.82523e-08  9.64506e-09
1999-12-31 12:00:001    0.0485375    0.0769249     -2.10595      38.9991     0.368425            3  8.72878e-08  9.64506e-09
2000-01-01 12:00:001    0.0499165    0.0764675     -2.11855      39.2324     0.358123            3  8.63233e-08  9.64506e-09
2000-01-02 12:00:001      0.05128    0.0760154     -2.13115      39.4657     0.348604            3  8.53588e-08  9.64506e-09
2000-01-03 12:00:001    0.0526281    0.0755687     -2.14375       39.699     0.339815            3  8.43943e-08  9.64506e-09
2000-01-04 12:00:001    0.0539608    0.0751272     -2.15634      39.9323     0.331707            3  8.34298e-08  9.64506e-09
2000-01-05 12:00:001    0.0552781    0.0746908     -2.16894      40.1656     0.324234            3  8.24653e-08  9.64506e-09
2000-01-06 12:00:001      0.05658    0.0742595     -2.18154      40.3989     0.317353            3  8.15008e-08  9.64506e-09
2000-01-07 12:00:001    0.0578665    0.0738331     -2.19414      40.6322     0.311021            3  8.05363e-08  9.64506e-09
2000-01-08 12:00:001    0.0591375    0.0734116     -2.20674      40.8655     0.305202            3  7.95718e-08  9.64506e-09
2000-01-09 12:00:001    0.0603931    0.0729948     -2.21934      41.0988     0.299857            3  7.86073e-08  9.64506e-09
2000-01-10 12:00:001    0.0616333    0.0725828     -2.23193      41.3321     0.294954            3  7.76427e-08  9.64506e-09
2000-01-11 12:00:001    0.0628581    0.0721754     -2.24453      41.5654      0.29046            3  7.66782e-08  9.64506e-09
2000-01-12 12:00:001    0.0640675    0.0717726     -2.25713      41.7987     0.286345            3  7.57137e-08  9.64506e-09
2000-01-13 12:00:001    0.0652615    0.0713742     -2.26973       42.032      0.28258            3  7.47492e-08  9.64506e-09
2000-01-14 12:00:001      0.06644    0.0709802     -2.28233      42.2653     0.279139            3  7.37847e-08  9.64506e-09
2000-01-15 12:00:001    0.0676031    0.0705905     -2.29493      42.4986     0.275997            3  7.28202e-08  9.64506e-09
2000-01-16 12:00:001    0.0687508    0.0702051     -2.30752      42.7319      0.27313            3  7.18557e-08  9.64506e-09
2000-01-17 12:00:001    0.0698831    0.0698239     -2.32012      42.9652     0.270517            3  7.08912e-08  9.64506e-09
2000-01-18 12:00:001        0.071    0.0694468     -2.33272      43.1985     0.268136            3  6.99267e-08  9.64506e-09
2000-01-19 12:00:001    0.0721015    0.0690738     -2.34532      43.4318     0.265968            3  6.89622e-08  9.64506e-09
2000-01-20 12:00:001    0.0731875    0.0687047     -2.35792      43.6651     0.263995            3  6.79977e-08  9.64506e-09
2000-01-21 12:00:001    0.0742581    0.0683396     -2.37052      43.8984     0.262201            3  6.70332e-08  9.64506e-09
2000-01-22 12:00:001    0.0753133    0.0679783     -2.38311      44.1317     0.260569            3  6.60687e-08  9.64506e-09
2000-01-23 12:00:001    0.0763531    0.0676208     -2.39571       44.365     0.259084            3  6.51042e-08  9.64506e-09
2000-01-24 12:00:001    0.0773775    0.0672671     -2.40831      44.5983     0.257734            3  6.41397e-08  9.64506e-09
2000-01-25 12:00:001    0.0783865     0.066917     -2.42091      44.8316     0.256503            3  6.31752e-08  9.64506e-09
2000-01-26 12:00:001      0.07938    0.0665706     -2.43351      45.0649     0.255382            3  6.22106e-08  9.64506e-09
2000-01-27 12:00:001    0.0803581    0.0662277     -2.44611      45.2982     0.254358            3  6.12461e-08  9.64506e-09
2000-01-28 12:00:001    0.0813208    0.0658884      -2.4587      45.5315     0.253421            3  6.02816e-08  9.64506e-09
2000-01-29 12:00:001    0.0822681    0.0655525      -2.4713      45.7648     0.252561            3  5.93171e-08  9.64506e-09
2000-01-30 12:00:001       0.0832      0.06522      -2.4839      45.9981     0.251769            3  5.83526e-08  9.64506e-09
2000-01-31 12:00:001    0.0841165    0.0655525      -2.4713      45.7648     0.251038            3  5.73881e-08  9.64506e-09
2000-02-01 12:00:001    0.0850175    0.0658884      -2.4587      45.5315     0.250358            3  5.64236e-08  9.64506e-09
2000-02-02 12:00:001    0.0859031    0.0662277      -2.4461      45.2982     0.249722            3  5.54591e-08  9.64506e-09
2000-02-03 12:00:001    0.0867733    0.0665706     -2.43351      45.0649     0.249125            3  5.44946e-08  9.64506e-09
2000-02-04 12:00:001    0.0876281     0.066917     -2.42091      44.8316      0.24856            3  5.35301e-08  9.64506e-09
2000-02-05 12:00:001    0.0884675    0.0672671     -2.40831      44.5983     0.248021            3  5.25656e-08  9.64506e-09
2000-02-06 12:00:001    0.0892915    0.0676208     -2.39571       44.365     0.247503            3  5.16011e-08  9.64506e-09
2000-02-07 12:00:001       0.0901    0.0679783     -2.38311      44.1317        0.247            3  5.06366e-08  9.64506e-09
2000-02-08 12:00:001    0.0908931    0.0683396     -2.37052      43.8984      0.24651            3  4.96721e-08  9.64506e-09
2000-02-09 12:00:001    0.0916708    0.0687047     -2.35792      43.6651     0.246027            3  4.87076e-08  9.64506e-09
2000-02-10 12:00:001    0.0924331    0.0690738     -2.34532      43.4318     0.245547            3  4.77431e-08  9.64506e-09
2000-02-11 12:00:001      0.09318    0.0694468     -2.33272      43.1985     0.245068            3  4.67785e-08  9.64506e-09
2000-02-12 12:00:001    0.0939115    0.0698239     -2.32012      42.9652     0.244587            3   4.5814e-08  9.64506e-09
2000-02-13 12:00:001    0.0946275    0.0702051     -2.30752      42.7319     0.244099            3  4.48495e-08  9.64506e-09
2000-02-14 12:00:001    0.0953281    0.0705905     -2.29493      42.4986     0.243604            3   4.3885e-08  9.64506e-09
2000-02-15 12:00:001    0.0960133    0.0709802     -2.28233      42.2653     0.243098            3  4.29205e-08  9.64506e-09
2000-02-16 12:00:001    0.0966831    0.0713742     -2.26973       42.032      0.24258            3   4.1956e-08  9.64506e-09
2000-02-17 12:00:001    0.0973375    0.0717726     -2.25713      41.7987     0.242048            3  4.09915e-08  9.64506e-09
2000-02-18 12:00:001    0.0979765    0.0721754     -2.24453      41.5654     0.241499            3   4.0027e-08  9.64506e-09
2000-02-19 12:00:001       0.0986    0.0725828     -2.23193      41.3321     0.240934            3  3.90625e-08  9.64506e-09
2000-02-20 12:00:001    0.0992081    0.0729948     -2.21934      41.0988     0.240349            3   3.8098e-08  9.64506e-09
2000-02-21 12:00:001    0.0998008    0.0734116     -2.20674      40.8655     0.239745            3  3.71335e-08  9.64506e-09
2000-02-22 12:00:001     0.100378    0.0738331     -2.19414      40.6322      0.23912            3   3.6169e-08  9.64506e-09
2000-02-23 12:00:001      0.10094    0.0742595     -2.18154      40.3989     0.238474            3  3.52045e-08  9.64506e-09
2000-02-24 12:00:001     0.101486    0.0746908     -2.16894      40.1656     0.237805            3    3.424e-08  9.64506e-09
2000-02-25 12:00:001     0.102017    0.0751272     -2.15634      39.9323     0.237114            3  3.32755e-08  9.64506e-09
2000-02-26 12:00:001     0.102533    0.0755687     -2.14375       39.699     0.236399            3   3.2311e-08  9.64506e-09
2000-02-27 12:00:001     0.103033    0.0760154     -2.13115      39.4657     0.235661            3  3.13465e-08  9.64506e-09
2000-02-28 12:00:001     0.103518    0.0764675     -2.11855      39.2324     0.234899            3  3.03819e-08  9.64506e-09
2000-02-29 12:00:001     0.103987    0.0769249     -2.10595      38.9991     0.234113            3  2.94174e-08  9.64506e-09
2000-03-01 12:00:001     0.104441    0.0773879     -2.09335      38.7658     0.233304            3  2.84529e-08  9.64506e-09
2000-03-02 12:00:001      0.10488    0.0778564     -2.08075      38.5325      0.23247            3  2.74884e-08  9.64506e-09
2000-03-03 12:00:001     0.105303    0.0783307     -2.06815      38.2992     0.231612            3  2.65239e-08  9.64506e-09
