1999-12-01 12:00:001            0      0.09375       -1.728           32      5.03303            3  1.15258e-07  4.82253e-09
1999-12-02 12:00:001   0.00133193    0.0930716     -1.74059      32.2332      4.35339            3  1.15258e-07  4.82253e-09
1999-12-03 12:00:001   0.00265272     0.092403     -1.75319      32.4665      3.79949            3  1.14294e-07  4.82253e-09
1999-12-04 12:00:001   0.00396237    0.0917439     -1.76578      32.6997      3.26667            3  1.13329e-07  4.82253e-09
1999-12-05 12:00:001   0.00526089    0.0910941     -1.77838       32.933      2.81219            3  1.12365e-07  4.82253e-09
1999-12-06 12:00:001   0.00654826    0.0904535     -1.79097      33.1662      2.42414            3    1.114e-07  4.82253e-09
1999-12-07 12:00:001    0.0078245    0.0898219     -1.80357      33.3994       2.0925            3  1.10436e-07  4.82253e-09
1999-12-08 12:00:001    0.0090896    0.0891989     -1.81617      33.6327      1.80878            3  1.09471e-07  4.82253e-09
1999-12-09 12:00:001    0.0103436    0.0885846     -1.82876      33.8659      1.56581            3  1.08507e-07  4.82253e-09
1999-12-10 12:00:001    0.0115864    0.0879787     -1.84135      34.0992      1.33637            3  1.07542e-07  4.82253e-09
1999-12-11 12:00:001    0.0128181     0.087381     -1.85395      34.3324      1.15496            3  1.06578e-07  4.82253e-09
1999-12-12 12:00:001    0.0140386    0.0867914     -1.86654      34.5656      1.01408            3  1.05613e-07  4.82253e-09
1999-12-13 12:00:001     0.015248    0.0862096     -1.87914      34.7989     0.907377            3  1.04649e-07  4.82253e-09
1999-12-14 12:00:001    0.0164463    0.0856357     -1.89173      35.0321     0.829503            3  1.03684e-07  4.82253e-09
1999-12-15 12:00:001    0.0176334    0.0850693     -1.90433      35.2654     0.797067            3   1.0272e-07  4.82253e-09
1999-12-16 12:00:001    0.0188094    0.0845103     -1.91692      35.4986     0.766614            3  1.01755e-07  4.82253e-09
1999-12-17 12:00:001    0.0199742    0.0839587     -1.92952      35.7319     0.738051            3  1.00791e-07  4.82253e-09
1999-12-18 12:00:001    0.0211279    0.0834142     -1.94211      35.9651     0.711289            3  9.98264e-08  4.82253e-09
1999-12-19 12:00:001    0.0222705    0.0828767     -1.95471      36.1983     0.686242            3  9.88619e-08  4.82253e-09
1999-12-20 12:00:001    0.0234019    0.0823462     -1.96731      36.4316     0.662828            3  9.78974e-08  4.82253e-09
1999-12-21 12:00:001    0.0245222    0.0818223      -1.9799      36.6648      0.64097            3  9.69329e-08  4.82253e-09
1999-12-22 12:00:001    0.0256314    0.0813051     -1.99249      36.8981     0.620593            3  9.59684e-08  4.82253e-09
1999-12-23 12:00:001    0.0267294    0.0807944     -2.00509      37.1313     0.601625            3  9.50039e-08  4.82253e-09
1999-12-24 12:00:001    0.0278163      0.08029     -2.01769      37.3645     0.583997            3  9.40394e-08  4.82253e-09
1999-12-25 12:00:001     0.028892    0.0797919     -2.03028      37.5978     0.567645            3  9.30748e-08  4.82253e-09
1999-12-26 12:00:001    0.0299566       0.0793     -2.04287       37.831     0.552505            3  9.21103e-08  4.82253e-09
1999-12-27 12:00:001    0.0310101    0.0788141     -2.05547      38.0643     0.538517            3  9.11458e-08  4.82253e-09
1999-12-28 12:00:001    0.0320524    0.0783341     -2.06806      38.2975     0.525624            3  9.01813e-08  4.82253e-09
1999-12-29 12:00:001    0.0330836    0.0778599     -2.08066      38.5307     0.513771            3  8.92168e-08  4.82253e-09
1999-12-30 12:00:001    0.0341036    0.0773914     -2.09325       38.764     0.502905            3  8.82523e-08  4.82253e-09
1999-12-31 12:00:001    0.0351125    0.0769286     -2.10585      38.9972     0.492977            3  8.72878e-08  4.82253e-09
2000-01-01 12:00:001    0.0361103    0.0764712     -2.11844      39.2305     0.483938            3  8.63233e-08  4.82253e-09
2000-01-02 12:00:001    0.0370969    0.0760192     -2.13104      39.4637     0.475742            3  8.53588e-08  4.82253e-09
2000-01-03 12:00:001    0.0380724    0.0755726     -2.14363      39.6969     0.468345            3  8.43943e-08  4.82253e-09
